region,ra_peak,dec_peak,ra_cen,dec_cen,ra_ctd,dec_ctd,r_circ,r_max,r_cen,r_ctd,npix,background,snr
556,139.46720133492303,-22.361452732662023,139.46717841247613,-22.36144834625124,139.46717959270399,-22.36144597676056,1.967396303746374,1.5231546457552616,0.7100981543210514,0.7100360452005163,76,452.05027481967204,11.806053732781463
557,139.47368877983223,-22.34311939892391,139.4736373846066,-22.34314517314862,139.4736324078857,-22.343136840681158,2.222649192646566,3.7363083696662494,1.4859215795780523,1.485526346370348,97,546.5190800731575,11.64438430858596
558,139.49411087892025,-22.343117710763334,139.49409183531048,-22.343125843620324,139.4940972770132,-22.343129023008743,1.4450303987687134,0.8246211122747845,0.44598488400487,0.4454696381297077,41,165.45920589861544,7.318132930533288
559,139.46215486773644,-22.367230331989063,139.4621587065536,-22.367159410212338,139.46215748681294,-22.367163099789604,1.54715556557901,1.077032935965934,0.5457851053594197,0.5456083464227744,47,923.4400496240903,21.030652796943503
560,139.46888347739468,-22.352341646246636,139.46890516826724,-22.352406461275876,139.4689013996117,-22.35240252439522,1.9149229459268768,1.562049975602343,0.6650110414811645,0.664741582675026,72,324.6555506868264,7.226378844854831
562,139.46395741353436,-22.361119302715974,139.46383557186527,-22.361034392179086,139.4638423219087,-22.361034915037212,2.323474912642073,1.7088007154609812,0.7987613734404881,0.7984429580092537,106,540.4508585429925,12.964327065118018
563,139.46588009022977,-22.350452701173552,139.46586307459594,-22.350340663671375,139.46586823840582,-22.35034469638716,1.7480774889473267,1.4422204675590897,0.6396732841922014,0.6392773570092211,60,669.56276864816,12.651391166675445
564,139.46047357853354,-22.355730238185586,139.46048058139016,-22.35566928932543,139.4604811347839,-22.355672366277247,2.2903595622322865,1.9697715250774648,0.9292581346585491,0.9291902849058493,103,503.9932140390921,11.949391541077107
565,139.45686960112315,-22.353174422513767,139.45693953316027,-22.353402979661844,139.45694113616,-22.353398211407242,2.00585068271871,2.630589326842241,0.9039674976219573,0.9037887417315607,79,424.69286755923804,10.616113433148717
566,139.46209477904526,-22.367452551133617,139.4620984792942,-22.367588353794304,139.462095290699,-22.367579990697998,2.0310825007719226,1.7888544244185383,0.7733434881383491,0.7726842990574763,81,615.3057337223786,19.217673874905305
568,139.46119374612041,-22.365952502594112,139.4611586966911,-22.36603930616359,139.4611566168988,-22.366028508135123,2.2111625566165474,1.4560219464984665,0.7881803876371452,0.7871907513414725,96,457.74858268892007,13.806880797556753
569,139.46648083483646,-22.348230494643577,139.46639999499442,-22.34829072112615,139.46640566659008,-22.34829151065166,2.3344089726237978,1.7888544044746908,0.9280392979426175,0.9278427929562505,107,630.1416908233491,13.500760357619047
570,139.48161745353826,-22.344285714064817,139.48164146591105,-22.344113782607888,139.4816440955468,-22.344126022714885,3.110726690017501,2.4413111062803683,1.170965981100079,1.1701038384810496,190,420.25556122282427,13.307653569966694
571,139.49327423185946,-22.369117828269676,139.49323099499534,-22.369048728658292,139.4932334965517,-22.369054615749462,2.890060797537427,2.236067945785959,1.1353238588562329,1.1350954779110347,164,506.5531797408651,14.442210110903707
572,139.47212743571282,-22.37150831090742,139.47217666819932,-22.371208811675427,139.4721720134521,-22.37121118526054,2.6026206750102996,3.4928498090572755,1.3900668911540395,1.389954252221274,133,703.1170475280383,15.089235526370297
575,139.47585188951766,-22.36289711880669,139.47580494185132,-22.362974790274293,139.47579293759148,-22.362956574458885,3.2390575556198047,2.433105044231519,1.2251503985999816,1.2227411610468595,206,391.75340879376176,12.17540856155179
576,139.46930405449058,-22.340674983304403,139.4693665635781,-22.34058712844234,139.46936718355835,-22.340582037183644,2.9597108081327677,3.2249030660573,1.4515539720502162,1.4514367836451758,172,765.2962929365139,15.427524445138317
578,139.45783091642875,-22.35089672196799,139.4577919657989,-22.350866079231107,139.4577983132328,-22.35085703309748,2.8988585676524607,2.059126007317546,1.000294908465754,0.9995412480113933,165,294.0398857660112,9.839649833535486
579,139.4745905893439,-22.371063822177806,139.47468712903182,-22.371089151625288,139.47467222793588,-22.37107113165522,4.02437659880773,2.8635642480787724,1.3821644123997119,1.3797497178133618,318,321.0203185382257,11.558250039459084
580,139.4721274404523,-22.37189719976155,139.47204996471473,-22.371994650461204,139.47206491927173,-22.371975295662164,3.0528860881895663,2.561249700250914,1.1136544435869242,1.110357070149434,183,370.6142266405643,11.43071479988998
581,139.4783143287561,-22.35273035165366,139.4783685854528,-22.352742445802622,139.47835023322043,-22.352738549096802,2.5130197257256874,1.456021989329872,0.8293453085007743,0.8269723038389121,124,292.92995595009137,9.451097565368439
582,139.48101804818032,-22.36073019822718,139.48091990167615,-22.360622393810477,139.48093108226345,-22.36062620265331,2.2680140565547773,1.7204650109513864,0.7625195496920109,0.7614870002673467,101,233.78608303724795,9.098947753172325
583,139.4453354593665,-22.35778416479619,139.44538218786084,-22.357971131400582,139.4453863870857,-22.35796663585004,2.916374488784129,2.5612497372149665,1.034896590897168,1.0346755869813276,167,387.88842815524947,12.467241810330714
584,139.49069068040893,-22.36722928159695,139.49073405764744,-22.36729239256817,139.49072984582767,-22.36728670621845,2.933785834448333,2.088061333594133,1.0778250622905539,1.0775394185525178,169,429.13805112309666,13.35333277733735
586,139.4655793974285,-22.36056380355523,139.46559541024138,-22.36075207564382,139.4655968068965,-22.360727239757736,2.1409489393833256,2.505992859758737,0.9529731033589194,0.9487581940453964,90,501.9853188040827,10.683178320940248
587,139.45146156873454,-22.36634054854019,139.45151954879677,-22.366245201176135,139.4515281697703,-22.366244441349366,4.173477802981229,2.9732137228068134,1.5671823927136614,1.5669171766515875,342,221.14062528471075,12.004131640642868
588,139.4458750241237,-22.363895357671606,139.44593717255827,-22.36387850880562,139.44595153904118,-22.363871760787784,2.717496892263898,2.2627417412808026,1.061389233747786,1.0600326960936293,145,277.2338283869119,11.552906330014933
590,139.49681326695787,-22.34028396265136,139.49680855669956,-22.340287231397337,139.496800273916,-22.340292086869603,1.6116478124142792,0.8246211380102555,0.4894244805734145,0.4883340327855523,51,154.30801509162728,7.205652713788201
591,139.49471183864503,-22.344895399923058,139.49482893387997,-22.34486429172025,139.49481856859828,-22.344864464460183,3.3320637494037566,2.1540659300332914,1.0824863081403913,1.0819357952433357,218,217.62310960336725,11.693315293804782
592,139.46828254019243,-22.368397194714614,139.46828117485725,-22.36839593208048,139.46828012637678,-22.36839686682664,1.4969641274038221,0.824621154910596,0.5115752279600866,0.5115522518086694,44,392.8020588281937,8.884602199020382
593,139.4675019948228,-22.34739718287303,139.46748027087585,-22.347286071382094,139.46748208673054,-22.347289301358174,1.54715556557901,1.4422204675842325,0.5918306770039656,0.5916855468193466,47,580.550265930524,10.561288784263635
594,139.4879265146925,-22.36167404691088,139.4878875077974,-22.361686316619046,139.4878943883279,-22.361680970902544,1.9802974013476615,1.1661903785454972,0.6714832074434781,0.6708163704008325,77,399.58099700494097,11.127170179311838
595,139.46672123969321,-22.34311938931731,139.46683382204637,-22.343189185259252,139.46682789599578,-22.34318855623671,3.183549399034338,2.5298221607246503,1.170439739911103,1.1702712081017104,199,531.5903426118839,13.350864703464525
596,139.47470976197746,-22.33911937553677,139.47465971237375,-22.33922215462371,139.47467302094512,-22.339205388363954,2.4721548929484136,2.6305893200622954,1.0783182584616522,1.0757152418602256,120,519.7315021790888,11.752314317262572
598,139.48348034268056,-22.353452241896356,139.48354124191042,-22.35346526383558,139.4835441534067,-22.35345123568309,2.717496892263898,1.8110770538967325,0.9649575270254585,0.9635863601643302,145,379.38263884718515,15.967395188933827
599,139.45626977731698,-22.344618816208364,139.45624362994627,-22.344694431224124,139.45625420811362,-22.344692384300263,3.316743834924821,2.3409400085972996,1.1910867225502615,1.1905430231845757,216,492.3108863849812,11.342755601076082
600,139.48606210738052,-22.342563126166485,139.4859344745432,-22.342605962441596,139.48593111296765,-22.342605484475374,1.563528038089344,1.612451548296502,0.6433889223352982,0.6432892488214335,48,563.3044966740981,13.069487183861845
601,139.4845607645194,-22.345285485343794,139.4849399671784,-22.345271422845858,139.48493156381903,-22.345272147678187,2.245446191105733,3.452535316026927,1.2776523076928896,1.2773432211392604,99,685.2821868447129,14.816797370062696
602,139.47915516803212,-22.350674753251464,139.47905805780442,-22.350676610285728,139.47908281168662,-22.350674945193916,1.7480774889473267,1.8110770014758888,0.7016391813145446,0.6967558308439682,60,375.7740409374486,10.158593046440437
603,139.4936947652723,-22.369117768716983,139.4939210622196,-22.3691765325201,139.49391540145405,-22.369180496669326,2.4721548929484136,2.5059928195296455,1.0974776486167004,1.0972230334474318,120,620.7000395413646,15.331705629353799
604,139.46618021245897,-22.357619375921235,139.46610849019208,-22.3577661994403,139.46611860553105,-22.357757527700937,2.234076770248023,2.1260291751637292,0.8989516271084658,0.8977779546817395,98,444.7362829155453,9.63449821129579
605,139.45945326963175,-22.344452395098763,139.4593461970312,-22.344442242933845,139.45936132602995,-22.34444116344363,2.420103697319962,2.0396077764618545,0.9294017356403327,0.9280273966190058,115,482.40904941333184,11.67301295513048
606,139.4614940633284,-22.36684140819613,139.46172262824265,-22.366796082150394,139.46171882702274,-22.366797822267632,2.104964041421698,2.236067981271096,0.851998700094863,0.8518816797097888,87,608.4543458598383,14.193086482146484
607,139.4632380230719,-22.3323970516153,139.46336117545164,-22.332431288207527,139.4633593392731,-22.332429771337118,2.245446191105733,2.000000039553088,0.8194743300774102,0.8194333234916068,99,427.05724430476994,11.989403245487457
608,139.4605934958386,-22.358896912097126,139.46048272294863,-22.358872950231852,139.46049271982397,-22.35887439544707,2.356124872549269,2.1260291205406796,0.9270322521142831,0.9264199713283969,109,566.9809326607971,11.378502133788222
609,139.45674934244664,-22.354396634655618,139.45680090660525,-22.354313524379243,139.45679459819596,-22.354306549425694,2.5432374814898093,2.2090721652576013,1.003250890613385,1.0027166574063937,127,361.0045853556421,11.39418323098322
610,139.4755506539749,-22.339286017937866,139.47573563817076,-22.33938621652192,139.47573015027507,-22.339391360508213,2.881236163814633,3.280243935739893,1.1732786673649815,1.1729901852034443,163,513.8827475191517,12.088291144815317
611,139.44569493050665,-22.36317310825753,139.4457278648644,-22.36312022865626,139.4457413209533,-22.36312159548665,2.301450956700637,1.720465010959912,0.8347412133449572,0.8335237013267798,104,432.7708072636844,13.755358987948986
613,139.4636582351447,-22.336730402391343,139.46351236903232,-22.336743763024895,139.46351184753198,-22.33674078980521,2.6026206750102996,2.7202941179038667,1.0653446453726805,1.065289458784071,133,395.14206665329993,11.637449245894409
614,139.45693046172815,-22.34500776115284,139.45692187256918,-22.345093739282984,139.45692119701926,-22.345090804584316,1.4625465582862907,1.2806248896602765,0.5905312438944791,0.5904324456938234,42,660.8524917726206,13.776789224146803
616,139.4715265430022,-22.35623053877876,139.47157251031203,-22.356254209970345,139.4715703690316,-22.3562534302903,2.420103697319962,1.612451588459521,0.9051131580021556,0.9050807283474458,115,760.755716904002,12.02726290777219
617,139.4681627210819,-22.34795274895319,139.46817933532503,-22.34795668930387,139.46820382381395,-22.347972095411617,2.6797520467958074,1.8439089335393242,0.9483396986824254,0.9431987326053906,141,351.04639127650296,9.438030415584398
618,139.44503454583798,-22.360839673475176,139.44504547623907,-22.360795230748572,139.44505066062803,-22.360797145834685,1.6736567743768012,1.0198038715211712,0.5788881647676144,0.5785897113829188,55,356.2256845248466,10.252354064311234
620,139.466000615086,-22.338230482737746,139.4661293241302,-22.338138554985537,139.46613265573362,-22.33814788412454,2.9250931165725813,2.8635641726116665,1.2083355843712797,1.2078178124309886,168,534.1533484758893,14.221297637878273
621,139.47921530284998,-22.35173030556247,139.47921529812083,-22.35165520269297,139.4792133175989,-22.35166067440666,1.6583719174624105,1.21655247392695,0.5672596582895417,0.566879192309582,54,368.07368950748184,10.95040780095364
622,139.4678024935139,-22.338674966152897,139.46761086291446,-22.338712661370987,139.46761315846507,-22.33871223286927,2.068353178330564,2.7999999777258724,0.9770405337391092,0.9770094151596669,84,651.2213303914835,14.00475976479951
623,139.46161387979848,-22.372119192102062,139.46165115312317,-22.372071354625163,139.4616442529489,-22.372065690812658,2.3452920571340155,1.8867962073823337,0.8606290410598698,0.8600807766474923,108,369.022887286429,12.428629751945582
625,139.48468049294806,-22.341341030713483,139.48484590114984,-22.3411998504298,139.48484081864308,-22.341199082915516,1.7625846048215097,1.6124515511614612,0.6451278883021077,0.644899953432895,61,624.8350751517877,14.552726638228398
626,139.46143386971556,-22.368674738102083,139.4615623901865,-22.36881153134195,139.46154037155276,-22.368791879200344,3.575377606511099,3.1622776928237606,1.3570941786987092,1.3532649827868342,251,323.6139443737571,12.54457707881673
627,139.47290813245937,-22.35423052361683,139.4728969579722,-22.354302875217694,139.47289613377296,-22.35429953544367,1.4798554040663838,1.1313708913430325,0.5520840077772354,0.5519462513136071,43,567.8048569652406,9.93492305404545
628,139.4536254015401,-22.35695189780578,139.45367676756572,-22.357038891408735,139.45367405652556,-22.35702258516035,1.967396303746374,2.0591260490406444,0.844308839943964,0.8422172898261459,76,405.51365350000754,10.104299865795165
629,139.45758892777096,-22.36950781351175,139.45755273008254,-22.369484306391247,139.45755194012074,-22.36949439506188,1.9931149940667519,1.2165524739698137,0.6900116986570288,0.6890501741937464,78,399.9627247898909,10.047419982748377
631,139.48498225308205,-22.355118781270093,139.48489761331996,-22.355162728213166,139.48490387717987,-22.355150738534114,2.366908109081279,1.6124515701098945,0.785190819360492,0.7837261350894866,110,286.04372313791197,8.919474441008848
632,139.4872042741313,-22.350340789965657,139.48736416974558,-22.350521970007687,139.4873538188563,-22.350518878732824,2.573100393032275,2.7784888404968253,0.9819478922690176,0.9812798093734252,130,428.30443505886075,11.858258263339035
633,139.44809779587808,-22.36367345548356,139.44829167755324,-22.36362971092783,139.4482783938536,-22.36362624912493,1.8333991376950163,2.607680981512727,1.0105765244922003,1.0095314681025502,66,524.2300563228316,12.87875102251396
634,139.4717066098458,-22.34039720442818,139.47166955619113,-22.34025110083737,139.4716725633614,-22.34026392575511,2.8005634425180594,2.5612496549421637,1.1733286560432212,1.1723771696505125,154,500.48746515401564,12.836424186244148
635,139.48966851647347,-22.360840517136076,139.48971292849114,-22.36091635730001,139.4897006908298,-22.360892390931806,2.420103697319962,2.600000042135775,1.0140912439180798,1.009592499971526,115,386.2486432960235,10.927387216883398
636,139.46882328222992,-22.363286090038102,139.46890001456347,-22.363328107592817,139.46890584399418,-22.363320148289993,2.4618326979994754,1.8439089220113214,0.963961970228393,0.9633405435529566,119,493.75095697242483,11.346745349577862
638,139.45776921748714,-22.36884116102011,139.4577107800296,-22.36892106514476,139.45771172946337,-22.36891370814843,1.9281751659604673,1.2806248619125624,0.6553512124358778,0.6548081825514355,73,403.6127755207505,10.032188889326239
643,139.46023412615907,-22.34439689027549,139.4602419301046,-22.344352879231543,139.4602298310966,-22.34435722865626,2.8005634425180594,1.811076989177212,0.9773552656250719,0.9763990888091076,154,447.21056768123987,11.140331749664155
645,139.48023710057072,-22.360674691576687,139.48030858449135,-22.36064024282238,139.4802982630158,-22.360640098460014,2.256758334191025,1.4560219490898643,0.7650586908963014,0.7642863923549654,100,335.52638779751135,10.499985253635625
646,139.44605842400583,-22.34572871987822,139.44607654112428,-22.345665458381596,139.44608652538517,-22.345662873718616,3.2625576767294038,2.6832815305677005,1.2036684527785066,1.2031732979541312,209,262.26594827152485,9.562987200044557
647,139.48810483061698,-22.34667402824797,139.48795361307825,-22.34669451242748,139.48796290609667,-22.34668258279359,2.409558533008141,2.5999999933461337,0.9511657598919421,0.9496917667856426,114,313.67080035013515,10.800427809032811
648,139.46347822578537,-22.333174839696145,139.4635175541629,-22.33311630964112,139.46350711689507,-22.33311842743863,2.9250931165725813,2.408318903442177,0.9995249612838688,0.9988914157511618,168,213.12463168890355,9.620735564505999
649,139.46263653067166,-22.3482859116664,139.46252783114852,-22.348399663052348,139.46254623805018,-22.348392646477457,2.312489154112443,1.8110770094408943,0.8578425478688317,0.8552775068198631,105,309.37378247665606,11.530785573796038
651,139.4534444233066,-22.363229656550953,139.45335925653097,-22.36322191207185,139.45336923616358,-22.363228786972655,3.4742352948655255,2.8635641984418836,1.39513149476897,1.3945162119830252,237,499.8106330988269,12.786676608290875
653,139.48492106188107,-22.344341009302948,139.48493850549096,-22.344391186969478,139.48493725978616,-22.344389020823456,1.2565098628628437,1.0000000362832455,0.4891730598836317,0.4890933114980322,31,720.7117969909341,14.493175158111146
654,139.47404905871838,-22.338841613792347,139.47410630097897,-22.338874050997394,139.47410779477764,-22.338864958934277,2.7547246117573296,2.200000036298229,0.9997840935258261,0.9992357807723672,149,303.71516353374295,12.174494076403462
656,139.47350926385323,-22.373841623730026,139.47350340122202,-22.37378064824805,139.47350227938088,-22.373794186921582,2.0435815879801167,1.649242220493985,0.7306745622201171,0.7290376232213527,82,372.34733234875654,8.641738857007256
657,139.45434507290597,-22.36717419220364,139.4542180029031,-22.36731341355441,139.45422549386862,-22.367295255779,4.049608047229867,3.2310989097072134,1.5046978832248459,1.5030704620924564,322,309.93201332561455,12.216517309639201
658,139.47044526902118,-22.33645276530204,139.47037519659213,-22.336334246797232,139.4703770265185,-22.336339005574462,2.1409489393833256,1.8110770013863382,0.8132310214820386,0.8130277193657012,90,502.27238061398174,12.084864581151434
660,139.44599627304206,-22.357617598616766,139.44610287760824,-22.357686047251217,139.4460984692419,-22.357683360298783,2.773151068766428,2.4083189409070207,1.0607040885657388,1.0605584275047126,151,422.35995882829457,11.385401305481777
661,139.47783376970187,-22.352619263094894,139.4778345817723,-22.35262526907402,139.47783976896443,-22.352621322484683,1.9413369239820484,1.2649111055360542,0.6551205780105622,0.6547387521257858,74,316.44978782998305,9.034203710686022
662,139.4757921003982,-22.370286009319244,139.47572039495273,-22.37026002601443,139.4757284904724,-22.37026854924128,1.7769732893161914,1.414213520890499,0.6721619416573859,0.6709201560743595,62,447.4364333330257,12.480884073321718
663,139.44780126169607,-22.340062305131184,139.44778916319834,-22.340177138953106,139.4478136073691,-22.340161992868783,3.0193368709542443,2.236068017174224,1.0840664364856993,1.0796304741807883,179,257.28568182211114,10.744145667799618
664,139.4784346617534,-22.356119234649114,139.47848844138488,-22.35604106663311,139.47848104745597,-22.356047425376314,2.0928315827817965,2.1633307474727,0.8122971056378868,0.8116012248160228,86,412.1928766892531,9.669630874681168
665,139.47272761612268,-22.335619415858723,139.47269805843635,-22.33558979834008,139.47270721028949,-22.33558228015403,4.0180439802523145,2.630589248392182,1.3792146868067743,1.3786123089294264,317,271.00952695147737,10.11577147247317
666,139.49207020507254,-22.353006882783124,139.49210834593592,-22.353017459731774,139.49211740047463,-22.353024025186116,1.791246396432554,1.2649110967772994,0.6494581136226478,0.6483273530637959,63,257.99110759095043,9.575041944774702
667,139.493211793457,-22.354673393695954,139.49330359348562,-22.354571193166347,139.49329573081152,-22.354588570476892,3.135188875547286,2.4331049799461706,1.0689734044062635,1.0668201755546867,193,219.88427960042168,9.933375907751369
668,139.4872034715236,-22.34367412370967,139.4870778664288,-22.343801376735982,139.4870674214742,-22.343801596153153,3.0778080207884333,2.9732137762054816,1.1734485710285596,1.1729328067013793,186,341.2080841308164,12.186967987399417
669,139.4557270233268,-22.365118767439814,139.45565085641914,-22.365128681188775,139.4556487563816,-22.365130551337877,1.688803298257901,1.562049893035445,0.7578042142727535,0.757742053603074,56,615.706644785752,13.013909620957435
670,139.47164684010752,-22.37406387050783,139.4716180642115,-22.37419505652296,139.47161412923526,-22.374187646771006,2.4618326979994754,1.843908922085431,0.8845756034426682,0.8840762639932875,119,505.81159040801896,11.864547525814181
671,139.45458546283854,-22.366396438053147,139.45458545821168,-22.36643717880068,139.45458553988388,-22.36643615907532,1.2360774464742068,1.000000015697561,0.47960356486666333,0.47958943814103816,30,660.315429542654,13.555041807798343
672,139.44611572714672,-22.361562060654126,139.44618584268886,-22.361387174012116,139.44618130460657,-22.361389781903878,1.6583719174624105,2.0099750859051673,0.7579481679205997,0.7577394099739727,54,623.6083599344678,13.555832234772714
673,139.46449800924958,-22.362508212165803,139.4645463076894,-22.362409630052273,139.46455357377934,-22.362404523385408,2.2792141940852035,1.897366605774767,0.8339808593675072,0.8334272076049603,102,478.602902964094,11.885989012076783
674,139.47513014119386,-22.33723047522578,139.4750563799906,-22.337221705417427,139.47506954821858,-22.337221231335636,1.703815178355966,1.523154586332817,0.6161487830589273,0.6145841876067304,57,333.48523172736907,8.433706762020252
675,139.47531038306758,-22.338786025348806,139.47550272070004,-22.338696102986447,139.4754970837461,-22.33869900910679,2.9683021493047717,2.7784887989598204,1.1377627298851116,1.1375597823361214,173,470.22744402198396,11.975881624466092
677,139.46293709386387,-22.3440637036631,139.4629525446274,-22.343963704386926,139.46295385111006,-22.343968792102835,2.312489154112443,2.126029149972727,0.950751159509613,0.9505647665016886,105,567.4074081392075,13.767096114129126
679,139.49393096506014,-22.344784403319434,139.49388801069307,-22.344900037331897,139.49387715789246,-22.344890318255054,2.502866069148927,2.154065948214999,0.9342786931298896,0.9329236997847513,123,215.45664792338198,9.249128465999625
680,139.47122611859413,-22.34378609621053,139.47116759393063,-22.34387726458409,139.47117023018077,-22.34387385836953,1.4093451279891855,1.4422205279834583,0.5406832926650824,0.5404729455686191,39,537.7169886281634,10.267182977909558
681,139.46287680259346,-22.348230367427778,139.4630462980464,-22.348164483735637,139.46303190861929,-22.348192146015887,2.5631847476983474,2.3409399556965926,0.9938117159580507,0.9876483368280584,129,324.3585721127124,11.030721928520597
682,139.47603240725473,-22.370286001226276,139.47651940036008,-22.37053372617003,139.47648201700764,-22.370506015361812,3.7964551421559087,5.603570333045162,1.5963083842816437,1.5883199783239883,283,378.36381866090505,10.132367874400492
685,139.48714603903335,-22.36561857312402,139.48713593572452,-22.365798973659462,139.48713008731087,-22.36579599541091,3.010891156869401,2.280350879326347,1.0342013290967638,1.033962444197593,178,430.55678060542925,11.937465006215445
686,139.4693038228607,-22.369341649366177,139.46947859035092,-22.36933522257596,139.46946020560347,-22.369336436177345,2.482434167610128,2.778488840459768,1.0614004803655614,1.0596253498804613,121,371.52288292873556,9.166031041136124
687,139.47086574737872,-22.350341653007906,139.47096185638372,-22.35034547217678,139.4709524251029,-22.35034540496581,2.854598585844434,1.969771566064437,0.9907405193697585,0.9902427154632112,160,333.4478823965327,8.628817180720395
688,139.44449393353798,-22.360617366070176,139.44452198444037,-22.360525703886225,139.4445188286093,-22.36052743391933,1.7480774889473267,1.280624842259737,0.6047535655505214,0.6046302125563514,60,341.29841730816037,9.385197296958843
689,139.47957547807823,-22.348119174686328,139.47962768454255,-22.34819853683504,139.47962825363345,-22.34818715413392,2.068353178330564,1.6970563163120784,0.7639727442284701,0.7628706243720974,84,420.3276731032578,13.932707413969963
691,139.45236283794205,-22.36522954001277,139.45240038924743,-22.36519308585437,139.45239940200574,-22.365192333623597,1.2766152972845848,0.8944272272305253,0.48048187832578154,0.480463005250724,32,499.81768293664925,10.990991101635288
692,139.47116611614288,-22.355674985251976,139.471236198371,-22.355687330609115,139.4712353977621,-22.355687553444625,1.3540550005146152,1.3416408226641188,0.5430775423984765,0.5430704082045289,36,664.1949522089793,9.839325504186267
693,139.45440569144083,-22.36245197624231,139.45441997053382,-22.36241512397321,139.45442290867402,-22.36241351932169,2.2680140565547773,2.15406591565158,1.0262998936764043,1.0262370176601143,101,498.4898162004064,11.881061726795496
694,139.46816274639124,-22.346397193425172,139.46806138431413,-22.346397770697127,139.46806495098014,-22.34639780523659,2.2111625566165474,2.0396077907086183,0.8199059686675612,0.8198199489899146,96,536.8654849431491,12.101476659254816
696,139.4789149322211,-22.351285877045417,139.47892244079287,-22.351285876664225,139.4789244655769,-22.351287839165334,1.563528038089344,1.0000000396246926,0.5859213095760613,0.5858399250808378,48,509.97255203963635,12.533997714780066
697,139.4534458388179,-22.3516185460177,139.45344390207268,-22.351610779995763,139.45344138762036,-22.351609785015178,2.176338922689847,1.2649110967535826,0.7202635959372827,0.720206031794369,93,267.4926859368967,8.80701344213625
699,139.4932739858844,-22.367617828475446,139.49338419553774,-22.36770225741976,139.49338108561665,-22.367698438911688,4.222008245644752,3.5608988028644313,1.582049810313694,1.5819562068434303,350,476.0917164852622,13.456605790980023
702,139.46648074666007,-22.351341605724464,139.46659209383643,-22.35131992817895,139.46659076088145,-22.351320214198623,1.4450303987687134,1.2649110737634635,0.537363128308943,0.5373438141367409,41,601.7141887595116,10.50153593319691
703,139.45368435738027,-22.366229681216176,139.45386914024292,-22.36626908127613,139.4538608696629,-22.366265929736088,2.00585068271871,2.0000000424232667,0.8324767967135165,0.8319439668274807,79,454.59210430047716,10.403624170915108
704,139.4664210313663,-22.339063826887696,139.46643510273444,-22.33908477962265,139.4664391795598,-22.339088631967037,2.985410660720923,2.6000000421483183,1.24926198286117,1.2491112379197122,175,454.05001393660365,12.309218245394186
705,139.47170681760346,-22.36306387073622,139.4715604306818,-22.36297958064271,139.4715679553481,-22.3629793407533,2.104964041421698,1.999999960386854,0.8675606244813774,0.8671984279147016,87,512.3194912691341,12.141983727051764
706,139.47507124276302,-22.37217492019342,139.47514437071933,-22.372111756732345,139.47514656494684,-22.372126604038865,4.136706356661128,3.2062439460122265,1.6261724023148318,1.6252773266554668,336,425.77541154134553,11.260821658925957
707,139.4480388560058,-22.356617892291577,139.44809415449336,-22.356647882255984,139.4480918974007,-22.35664315596922,1.791246396432554,1.280624889752103,0.6366340519471307,0.6363622761886307,63,423.5112481263974,11.032899426858492
708,139.47555180375494,-22.37056379481299,139.47545260985393,-22.370639379303135,139.475459636893,-22.37063415198213,2.0928315827817965,2.0000000157101208,0.8257096103766832,0.8251636047152969,86,531.0098863275105,11.090146716760122
709,139.44960094631134,-22.354951432958668,139.4497331749655,-22.355032185231725,139.4497257768866,-22.35502710066534,2.6606788360731373,2.059126070772495,0.9350849294117309,0.9345812234490964,139,369.5662016604252,10.222894532318788
710,139.46588000677914,-22.353008256714173,139.46577084604397,-22.353086509313588,139.46577295172432,-22.35308786105679,2.176338922689847,2.4738633624763136,1.0145679013868696,1.0145320074042041,93,583.5249967368425,11.20006183746162
713,139.47404923911174,-22.34578605789447,139.4740892840874,-22.3458191257923,139.47408273730636,-22.34581695894026,2.068353178330564,1.5620499773492142,0.7410065167664492,0.7406447394191107,84,382.11466091365423,9.51391271513896
714,139.4724875085268,-22.34506386289976,139.47252706563648,-22.34516684343239,139.47252407954196,-22.34515508586668,1.4450303987687134,1.5620499773330745,0.59436358920858,0.5927711389956077,41,443.29826599206183,8.744839343335872
715,139.45686937402238,-22.35550775578138,139.45676987960238,-22.35553760858835,139.45681559172525,-22.355547661242856,2.854598585844434,2.280350838228063,1.0614885482554113,1.0498975425582335,160,262.72096348021046,9.490091965922074
716,139.47639173577502,-22.34384154463833,139.47631138888931,-22.34384659807325,139.47632361096325,-22.34384147897491,1.9802974013476615,1.6492422096252861,0.7272063225039883,0.7258328019377784,77,352.17154577269355,8.871007482002058
718,139.4616756051277,-22.34589697404047,139.46164122711835,-22.34590500853787,139.4616451867486,-22.34590200398161,2.8456639830654,2.2803508813367452,1.07684736709521,1.0767123263779055,159,344.8542989282985,13.648398563340074
720,139.45458760450973,-22.347563105641544,139.45443036131283,-22.34759638963923,139.45446726779545,-22.347569632235682,4.080927988232079,3.231098877001341,1.4593541438958262,1.450977284756575,327,246.9539674314567,10.771805163176145
721,139.454586960174,-22.353229772056295,139.4544696794904,-22.35325092463823,139.4544740839669,-22.353252736079792,1.4625465582862907,1.2165524780884152,0.5222214865230483,0.5219748112284823,42,351.9021745897318,8.670908648101028
722,139.47104597383986,-22.355341652417618,139.47093151554185,-22.35531762879656,139.47093848227183,-22.355322398604198,1.9413369239820484,1.7888543457908004,0.7421813521032414,0.7416200408555335,74,553.496209372649,8.576079637257399
